Date;BTC;LTC;XRP;DOGE;DASH;ETH;ETC;ZEC;BCH;BSV
2020-03-14;5200,3662109375;34,3965873718;0,1472920030;0,0016660000;46,3286285400;123,3060226440;4,6257390976;25,0022087097;167,5847167969;116,3063430786
2020-03-15;5392,3149414062;36,4370918274;0,1539019942;0,0016850000;47,4991836548;125,2143020630;5,0563449860;25,7839775085;178,3112792969;122,9458923340
2020-03-16;5014,4799804688;32,8762168884;0,1410630047;0,0015870000;42,9454841614;110,6058731079;4,4489679337;24,5043029785;170,7366485596;109,5854187012
2020-03-17;5225,6293945312;33,5638694763;0,1445239931;0,0015870000;44,6198654175;113,9427490234;4,5264949799;24,6474609375;180,3263854980;117,0053939819
2020-03-18;5238,4384765625;33,6841773987;0,1430999935;0,0015660000;59,5930786133;114,8422698975;4,4727230072;28,4530944824;179,0923309326;119,3464202881
2020-03-19;6191,1928710938;39,0737648010;0,1650370061;0,0017730000;65,8493041992;136,5938568115;5,0587267876;32,0528640747;221,2685546875;156,3201599121
2020-03-20;6198,7783203125;38,1319541931;0,1568679959;0,0017730000;71,0382843018;132,7371673584;4,9258131981;32,8673171997;214,4249420166;160,3318481445
2020-03-21;6185,0664062500;38,3423271179;0,1581790000;0,0017850000;71,2900161743;132,8187103271;5,0106358528;32,9212608337;219,3675079346;167,6957397461
2020-03-22;5830,2548828125;35,6280555725;0,1502140015;0,0017310000;63,8315048218;123,3211517334;4,6182928085;29,5758018494;203,6722869873;157,7841033936
2020-03-23;6416,3149414062;38,7657661438;0,1574189961;0,0018050000;69,8876266479;134,9116058350;4,9500951767;31,8554573059;219,3304748535;168,5083923340
2020-03-24;6734,8037109375;40,4906463623;0,1622550040;0,0018510000;69,4130783081;138,7614440918;5,0648760796;32,8338012695;227,2460937500;177,9552459717
2020-03-25;6681,0629882812;39,1512222290;0,1616329998;0,0018340000;67,5825042725;136,1958923340;5,0227360725;32,1808471680;220,4403533936;172,9514617920
2020-03-26;6716,4404296875;40,1605987549;0,1750189960;0,0018420001;67,8853988647;138,3615570068;5,0785551071;32,3392181396;226,8231201172;172,5295410156
2020-03-27;6469,7983398438;38,9184761047;0,1761949956;0,0018070000;69,2669677734;133,9379425049;5,0202651024;31,6167354584;217,5833435059;166,7953186035
2020-03-28;6242,1938476562;38,8737564087;0,1757829934;0,0017780000;65,1092681885;130,9864959717;4,8097767830;30,3039474487;214,2246704102;157,0191192627
2020-03-29;5922,0429687500;37,3325424194;0,1638289988;0,0017230000;61,0733413696;125,5837326050;4,8428068161;28,4290485382;206,4635009766;148,3920898438
2020-03-30;6429,8417968750;39,1382904053;0,1721709967;0,0018310000;66,1006011963;132,9045410156;4,9686198235;30,8239536285;221,5381011963;166,4355316162
2020-03-31;6438,6445312500;39,2991027832;0,1745630056;0,0018110001;65,1484375000;133,5935668945;4,9474740028;31,0831184387;219,6275939941;165,4046020508
2020-04-01;6606,7763671875;39,3808135986;0,1753229946;0,0018670000;66,0155029297;135,6345520020;5,0266661644;31,4435100555;224,0209503174;168,0016937256
2020-04-02;6793,6245117188;39,8741683960;0,1786399931;0,0018820000;67,5788040161;142,0291442871;5,1038908958;32,3585510254;232,6527862549;175,1549987793
2020-04-03;6733,3872070312;40,3591346741;0,1794669926;0,0018530000;67,8042449951;142,0913085938;5,1265377998;32,7534942627;235,8133392334;178,6085357666
2020-04-04;6867,5273437500;40,6755561829;0,1817319989;0,0018800000;68,7343368530;145,2193908691;5,1687130928;33,2255363464;238,8193359375;179,2720947266
2020-04-05;6791,1293945312;40,6701393127;0,1794060022;0,0018650000;67,0579071045;143,5466461182;5,0452928543;32,6396026611;231,9979858398;174,8638916016
2020-04-06;7271,7812500000;44,3911209106;0,1955060065;0,0019799999;72,5250549316;169,1358795166;5,5668101311;37,1329460144;255,9195098877;190,9978485107
2020-04-07;7176,4145507812;44,6679306030;0,1920929998;0,0019970001;72,0037612915;165,1019439697;5,4628138542;36,3507308960;252,0573272705;184,8280029297
2020-04-08;7334,0986328125;46,3198585510;0,2008689940;0,0020120000;75,0558929443;172,6417388916;5,8072061539;37,7220077515;266,2397155762;217,0862274170
2020-04-09;7302,0893554688;46,3849792480;0,1982569993;0,0020210000;82,8899459839;170,8071441650;5,9051542282;41,1135406494;257,4815979004;214,7508087158
2020-04-10;6865,4931640625;42,2698135376;0,1874639988;0,0019680001;74,4970397949;158,4124450684;5,2495779991;36,7693481445;233,0908203125;186,5160369873
2020-04-11;6859,0830078125;42,3190994263;0,1880629957;0,0019900000;74,5560379028;158,2160186768;5,2586188316;36,1156234741;232,0534362793;186,0516662598
2020-04-12;6971,0917968750;42,4502868652;0,1901350021;0,0019900000;75,0947494507;161,1424255371;5,3425130844;36,8526992798;235,7919616699;192,9704284668
2020-04-13;6845,0375976562;41,2043418884;0,1877319962;0,0019590000;73,2320709229;156,2795562744;5,1797180176;35,7674179077;223,8518981934;188,0026550293
2020-04-14;6842,4277343750;41,0538406372;0,1853349954;0,0019640001;71,9948883057;157,5963897705;5,2107758522;35,4002685547;221,9703369141;188,5596923828
2020-04-15;6642,1098632812;39,5890693665;0,1812700033;0,0019400000;70,7219543457;153,2868957520;5,1042098999;35,1624031067;215,5068664551;182,1569976807
2020-04-16;7116,8041992188;42,6890182495;0,1901039928;0,0020280001;76,0123596191;172,1573791504;5,4764189720;38,7792091370;235,5927734375;194,6972656250
2020-04-17;7096,1845703125;42,7450370789;0,1902019978;0,0020130000;76,9976425171;171,6385803223;5,4203000069;40,8179626465;233,6195068359;194,3192291260
2020-04-18;7257,6650390625;44,3628959656;0,1949249953;0,0020610001;79,9857788086;186,9140014648;5,6540398598;42,0523529053;243,0789947510;203,5212402344
2020-04-19;7189,4248046875;42,6347503662;0,1908590049;0,0020580001;80,8449172974;181,6149597168;5,5264229774;46,7147293091;233,5887908936;195,7714843750
2020-04-20;6881,9584960938;40,8283843994;0,1834899932;0,0019820000;75,0623092651;172,2971649170;5,2708377838;42,4225997925;221,5682830811;185,1521911621
2020-04-21;6880,3232421875;41,0401420593;0,1843280047;0,0019710001;74,8762207031;172,7377014160;5,2292871475;42,5069808960;221,7474365234;184,0163269043
2020-04-22;7117,2075195312;41,8874130249;0,1879699975;0,0020109999;80,7010040283;182,5995788574;5,3802709579;45,4731254578;233,2998504639;192,2945404053
2020-04-23;7429,7246093750;42,9372138977;0,1917109936;0,0020470000;80,6950454712;185,0286712646;5,5688858032;44,3003349304;236,5959472656;193,8011322021
2020-04-24;7550,9008789062;44,8104515076;0,1936649978;0,0021029999;81,9200439453;189,2369384766;5,6270871162;44,4311943054;239,7686920166;194,6625366211
2020-04-25;7569,9360351562;44,7149085999;0,1950539947;0,0021420000;85,6593093872;195,5153045654;5,7772698402;45,0005073547;239,7178649902;195,0278930664
2020-04-26;7679,8671875000;44,6890869141;0,1968050003;0,0024089999;83,9349441528;197,3175354004;6,2240548134;44,6511650085;246,2655792236;195,7465820312
2020-04-27;7795,6010742188;44,7100639343;0,1979780048;0,0023550000;82,8046035767;197,2247161865;6,0801248550;44,4891815186;243,2716522217;194,0160675049
2020-04-28;7807,0585937500;46,0287017822;0,2154839933;0,0023390001;82,9028091431;198,4153900146;6,1904988289;45,0255241394;243,7009887695;195,5884094238
2020-04-29;8801,0380859375;49,1813011169;0,2274319977;0,0025170001;85,7354965210;216,9682312012;6,7842931747;46,9355926514;257,4924316406;208,3136749268
2020-04-30;8658,5537109375;46,7140197754;0,2127609998;0,0024430000;81,2456817627;207,6020507812;6,4704580307;44,9993171692;249,8429565430;208,3015441895
2020-05-01;8864,7666015625;47,7917022705;0,2192479968;0,0024939999;83,2591857910;214,2191009521;6,6776800156;45,9301567078;257,2282409668;213,3973388672
2020-05-02;8988,5966796875;49,4580459595;0,2239139974;0,0025490001;83,1651611328;215,3253784180;7,4772768021;46,6461486816;261,9789733887;213,4441375732
2020-05-03;8897,4687500000;48,2671585083;0,2194139957;0,0025100000;81,0047836304;210,9331512451;7,2264318466;44,9164695740;252,5444793701;208,6157379150
2020-05-04;8912,6542968750;47,4734916687;0,2189629972;0,0024810000;79,8758010864;208,1740112305;7,2427000999;44,1795806885;245,4697723389;205,4835662842
2020-05-05;9003,0703125000;46,7872581482;0,2164629996;0,0024840001;79,4039154053;206,7743988037;7,1918840408;43,8520889282;244,5923156738;207,2216949463
2020-05-06;9268,7617187500;45,9428672791;0,2152100056;0,0025289999;78,5243148804;204,0557861328;6,9491667747;43,1002655029;245,8161163330;204,9256134033
2020-05-07;9951,5185546875;47,3301162720;0,2189169973;0,0026640000;78,8235168457;212,2894134521;7,0979571342;44,1409797668;252,6612854004;209,9542846680
2020-05-08;9842,6660156250;47,8822174072;0,2198269963;0,0026250000;82,0115585327;212,9915771484;7,1769261360;47,1996612549;261,4407958984;210,5623321533
2020-05-09;9593,8964843750;47,2741851807;0,2169020027;0,0026130001;79,8443832397;211,6001281738;7,0843968391;45,2602424622;266,1372985840;211,0302734375
2020-05-10;8756,4306640625;42,3676261902;0,1981759965;0,0024590001;72,3754577637;188,5995635986;6,2024598122;40,9549522400;232,7978820801;185,8956604004
2020-05-11;8601,7958984375;41,6999626160;0,1940640062;0,0024130000;70,0317687988;185,9128417969;6,0385789871;39,8309478760;234,9545898438;188,1414489746
2020-05-12;8804,4775390625;42,1118812561;0,1976370066;0,0024629999;73,0372085571;189,3125000000;6,0807228088;42,1215286255;233,1196746826;186,5256805420
2020-05-13;9269,9873046875;43,1345596313;0,2014800012;0,0025210001;73,7802429199;199,1932830811;6,2143650055;42,9044494629;239,1601257324;190,3309936523
2020-05-14;9733,7216796875;43,9453353882;0,2031289935;0,0025740000;74,2598648071;202,9490966797;6,2540760040;43,0460548401;241,8567962646;193,1481323242
2020-05-15;9328,1972656250;42,8339805603;0,1989109963;0,0025060000;72,5010910034;195,6226654053;6,4966130257;41,9926605225;235,5139617920;187,6752624512
2020-05-16;9377,0136718750;43,2128982544;0,2000319958;0,0025130000;73,5973129272;200,6771240234;6,6876230240;42,5541267395;236,6460113525;188,5439605713
2020-05-17;9670,7392578125;43,6408348083;0,2012549937;0,0025380000;75,0398101807;207,1586914062;6,6729478836;46,2641105652;241,1920623779;191,7267150879
2020-05-18;9726,5751953125;45,2010726929;0,2051759958;0,0025430000;75,8770675659;214,5250549316;6,7088680267;48,0767402649;247,8253021240;203,4309692383
2020-05-19;9729,0380859375;45,3836135864;0,2040279955;0,0025380000;76,5551071167;213,4511108398;6,6459760666;48,5994834900;245,9324340820;200,7756805420
2020-05-20;9522,9814453125;44,1721267700;0,2017070055;0,0025080000;77,9708328247;210,0967407227;6,4445638657;48,4145507812;239,5227508545;197,0551605225
2020-05-21;9081,7617187500;42,7427024841;0,1955090016;0,0024850001;73,2266082764;199,8836059570;6,1404547691;46,1084098816;228,3959045410;193,4507141113
2020-05-22;9182,5771484375;44,2075805664;0,2003429979;0,0025330000;74,7850646973;207,1691894531;6,4658551216;47,8320846558;234,5031890869;194,9689636230
2020-05-23;9209,2871093750;44,0331192017;0,1988559961;0,0025440000;74,2942047119;208,6943969727;6,5874848366;47,1867027283;234,9773559570;193,9564971924
2020-05-24;8790,3681640625;42,4488945007;0,1954309940;0,0024580001;72,4108200073;202,3703460693;6,6106228828;45,4772529602;224,8321990967;184,9357147217
2020-05-25;8906,9345703125;42,9461288452;0,1973270029;0,0025400000;73,5814819336;205,3197479248;6,8090028763;45,9950714111;230,5638275146;184,1260833740
2020-05-26;8835,0527343750;42,4320564270;0,1939750016;0,0024860001;72,5336227417;201,9023132324;6,7004351616;44,7723922729;227,2208709717;180,8584899902
2020-05-27;9181,0175781250;43,8614311218;0,1978570074;0,0025100000;73,7062454224;208,8634338379;6,7793121338;46,0510063171;233,5209503174;188,8737335205
2020-05-28;9525,7509765625;44,7586975098;0,2005950063;0,0025239999;75,1280822754;219,8404235840;6,8507151604;47,5849952698;239,4075317383;192,4654541016
2020-05-29;9439,1240234375;44,6524658203;0,1983480006;0,0025320000;74,4245529175;220,6751251221;7,2380499840;46,7133483887;238,1483459473;190,4772338867
2020-05-30;9700,4140625000;47,5386314392;0,2062200010;0,0026149999;79,0298690796;242,3455963135;7,4862232208;54,8107604980;251,2995300293;201,8393249512
2020-05-31;9461,0585937500;45,5918846130;0,2029059976;0,0025549999;76,5259552002;230,9757080078;6,9327697754;51,6864738464;239,8770294189;193,1362152100
2020-06-01;10167,2685546875;48,1252326965;0,2102490067;0,0026469999;79,9355392456;246,9917602539;7,2113971710;54,5494232178;255,3521881104;202,7431945801
2020-06-02;9529,8037109375;45,9235153198;0,2027640045;0,0025609999;78,0310211182;237,2190551758;6,9594879150;51,3979225159;249,0532226562;195,6710662842
2020-06-03;9656,7177734375;47,1728935242;0,2036630064;0,0025830001;78,0684967041;244,1793212891;6,9382119179;52,7611579895;252,0636138916;195,9363708496
2020-06-04;9800,6367187500;47,6375961304;0,2049819976;0,0026310000;78,6896667480;244,4263916016;6,9276900291;52,2522201538;256,6848144531;197,6174468994
2020-06-05;9665,5332031250;47,0531463623;0,2040919960;0,0025960000;78,2182769775;241,2219848633;6,8678112030;52,9165878296;256,7554016113;196,7970428467
2020-06-06;9653,6796875000;46,7319564819;0,2031420022;0,0025869999;78,1842346191;241,9313201904;6,8506951332;52,7844467163;253,2701568604;194,3320617676
2020-06-07;9758,8525390625;46,6680030823;0,2034489959;0,0026060001;78,1306228638;245,1672515869;6,8466181755;52,2984809875;254,3351440430;194,0688934326
2020-06-08;9771,4892578125;46,4739723206;0,2037709951;0,0025839999;77,6113433838;246,3099060059;6,8985261917;52,3944587708;255,1183013916;191,9321136475
2020-06-09;9795,7001953125;46,0694122314;0,2020130008;0,0025690000;77,7342147827;244,9114532471;6,8052377701;52,1368103027;255,3044128418;191,1279449463
2020-06-10;9870,0947265625;46,6799774170;0,2029380053;0,0025839999;78,2283020020;247,4449462891;6,8078141212;55,1385345459;257,2525939941;194,1554565430
2020-06-11;9321,7812500000;43,5147094727;0,1901800036;0,0024520000;72,6511611938;231,7026672363;6,2857837677;49,8100814819;236,4372863770;181,6456909180
2020-06-12;9480,8437500000;44,8280525208;0,1939429939;0,0025200001;73,5434799194;237,4932098389;6,4165940285;51,7185287476;242,2387847900;183,0933532715
2020-06-13;9475,2773437500;45,0945587158;0,1931059957;0,0025330000;74,2020797729;238,9088439941;6,4977211952;52,7770156860;241,1611633301;182,8895263672
2020-06-14;9386,7880859375;44,0845260620;0,1916169971;0,0025110000;73,0185623169;234,1147003174;6,3518848419;51,3380241394;238,7619628906;180,0165405273
2020-06-15;9450,7021484375;43,9142951965;0,1930740029;0,0024790000;71,9738311768;229,9289093018;6,2533140182;52,3202667236;236,2717742920;175,6608886719
2020-06-16;9538,0244140625;43,8772583008;0,1913069934;0,0024870001;72,6521606445;234,4161682129;6,2508039474;52,9092788696;237,5287628174;176,1617584229
2020-06-17;9480,2548828125;44,0323562622;0,1934430003;0,0024850001;72,5073699951;233,0282745361;6,2781691551;52,8982276917;240,4536285400;177,8353271484
2020-06-18;9411,8408203125;43,5601310730;0,1909569949;0,0024720000;71,7306747437;232,1011657715;6,2255091667;52,1806678772;236,9623718262;175,2655029297
2020-06-19;9288,0185546875;42,6798324585;0,1867900044;0,0024349999;69,9179153442;227,1382904053;6,3100361824;51,1690101624;232,3312072754;173,0085449219
2020-06-20;9332,3408203125;43,3468132019;0,1885000020;0,0024470000;70,9805831909;229,2742614746;6,2539892197;51,3300170898;231,9045410156;173,3498077393
2020-06-21;9303,6298828125;43,0874443054;0,1856099963;0,0024470000;70,3502120972;228,9898223877;6,2207012177;50,5561180115;231,2866973877;172,4931182861
2020-06-22;9648,7177734375;44,1880035400;0,1892720014;0,0024740000;72,2631149292;242,5331878662;6,3595108986;53,3302421570;239,7896881104;175,7101898193
2020-06-23;9629,6582031250;44,1792793274;0,1886799932;0,0024840001;74,2668533325;244,1421508789;6,3874068260;58,3433456421;240,8084564209;180,5415344238
2020-06-24;9313,6103515625;42,8438262939;0,1842720062;0,0024300001;72,5182342529;235,7724609375;6,2225298882;55,2007179260;233,1557922363;172,9231719971
2020-06-25;9264,8134765625;42,5635299683;0,1835699975;0,0024170000;71,3794326782;232,9444885254;6,1575632095;55,9263572693;232,4136199951;172,3644104004
2020-06-26;9162,9179687500;43,3207855225;0,1826709956;0,0023590000;70,8202362061;229,6680450439;6,0396008492;55,6531715393;230,1076965332;169,2460479736
2020-06-27;9045,3906250000;41,5555610657;0,1768510044;0,0023129999;67,2797164917;222,9597930908;5,6125168800;52,6854515076;218,4089202881;162,1251525879
2020-06-28;9143,5820312500;41,4082679749;0,1776919961;0,0023260000;68,0793685913;225,3471679688;5,7596650124;51,9028434753;222,7122192383;159,3730926514
2020-06-29;9190,8544921875;41,8510322571;0,1779589951;0,0023129999;68,8765411377;228,1948699951;5,8315620422;52,4944076538;225,1970214844;160,1049499512
2020-06-30;9137,9931640625;41,4677925110;0,1758700013;0,0023200000;68,1802902222;226,3150024414;5,7347111702;51,5826568604;221,9916839600;158,1504516602
2020-07-01;9228,3251953125;41,6992454529;0,1769759953;0,0023540000;68,3408126831;231,1134185791;5,7180309296;51,8748512268;223,6864318848;157,0987548828
2020-07-02;9123,4101562500;41,4857330322;0,1772439927;0,0023610000;67,5166320801;229,3921966553;5,7154178619;51,8026428223;222,3037719727;155,8943328857
2020-07-03;9087,3037109375;41,2051353455;0,1763360053;0,0023159999;66,5561141968;225,3870697021;5,6563501358;51,2048377991;221,5625305176;155,2351684570
2020-07-04;9132,4882812500;42,0665321350;0,1779839993;0,0023089999;67,5784301758;229,0741119385;5,6966772079;51,3833694458;225,3276824951;155,1634674072
2020-07-05;9073,9423828125;41,5980758667;0,1770170033;0,0023089999;67,3320007324;227,6645965576;5,6546559334;51,1908836365;221,8432769775;153,7530975342
2020-07-06;9375,4746093750;43,9634933472;0,1885669976;0,0026159999;70,1482315063;241,5102233887;6,1015191078;55,5146141052;241,6320953369;191,8586120605
2020-07-07;9252,2773437500;43,3182487488;0,1847870052;0,0030900000;69,9132995605;239,0755310059;6,2113800049;54,9817886353;237,1467285156;184,3700561523
2020-07-08;9428,3330078125;45,2007446289;0,2046920061;0,0047499998;72,5008163452;246,6700134277;6,6302661896;57,9366683960;243,2302093506;188,9830017090
